Page,Clicks,Impressions,CTR,Position
"https://spotonauto.com/repair/1983/ford/escape/serpentine-belt-replacement",0,1,0.00%,48.0
"https://spotonauto.com/repair/1983/ford/f-150/alternator-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1983/ford/f-150/engine-air-filter-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1983/ford/f-150/radiator-replacement",0,3,0.00%,18.7
"https://spotonauto.com/repair/1983/ford/f-150/serpentine-belt-replacement",0,1,0.00%,8.0
"https://spotonauto.com/repair/1983/ford/f-150/spark-plug-replacement",0,1,0.00%,4.0
"https://spotonauto.com/repair/1983/ford/f-150/starter-replacement",0,3,0.00%,5.0
"https://spotonauto.com/repair/1983/ford/focus/alternator-replacement",0,1,0.00%,76.0
"https://spotonauto.com/repair/1983/ford/focus/radiator-replacement",0,2,0.00%,77.0
"https://spotonauto.com/repair/1983/ford/fusion/thermostat-replacement",0,2,0.00%,9.0
"https://spotonauto.com/repair/1983/ford/mustang/battery-replacement",0,1,0.00%,28.0
"https://spotonauto.com/repair/1983/ford/mustang/brake-rotor-replacement",0,2,0.00%,3.0
"https://spotonauto.com/repair/1983/ford/mustang/engine-air-filter-replacement",0,1,0.00%,3.0
"https://spotonauto.com/repair/1983/ford/mustang/headlight-bulb-replacement",0,1,0.00%,4.0
"https://spotonauto.com/repair/1983/honda/accord/serpentine-belt-replacement",0,1,0.00%,2.0
"https://spotonauto.com/repair/1983/honda/accord/starter-replacement",0,2,0.00%,4.0
"https://spotonauto.com/repair/1983/honda/civic/radiator-replacement",0,2,0.00%,4.0
"https://spotonauto.com/repair/1983/honda/civic/serpentine-belt-replacement",0,7,0.00%,39.7
"https://spotonauto.com/repair/1983/honda/civic/spark-plug-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1983/honda/fit/brake-pad-replacement",0,1,0.00%,49.0
"https://spotonauto.com/repair/1983/honda/fit/serpentine-belt-replacement",0,2,0.00%,39.0
"https://spotonauto.com/repair/1983/honda/fit/spark-plug-replacement",0,4,0.00%,39.3
"https://spotonauto.com/repair/1983/honda/odyssey/brake-rotor-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1983/honda/odyssey/thermostat-replacement",0,1,0.00%,45.0
"https://spotonauto.com/repair/1983/honda/pilot/radiator-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1983/hyundai/santa-fe/headlight-bulb-replacement",0,2,0.00%,82.0
"https://spotonauto.com/repair/1983/hyundai/santa-fe/thermostat-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1983/hyundai/tucson/starter-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1983/jeep/cherokee/spark-plug-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1983/jeep/grand-cherokee/serpentine-belt-replacement",0,1,0.00%,47.0
"https://spotonauto.com/repair/1983/jeep/wrangler/serpentine-belt-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1983/kia/sorento/battery-replacement",0,3,0.00%,33.0
"https://spotonauto.com/repair/1983/kia/sorento/water-pump-replacement",0,3,0.00%,47.3
"https://spotonauto.com/repair/1983/kia/soul/alternator-replacement",0,2,0.00%,15.5
"https://spotonauto.com/repair/1983/kia/soul/brake-rotor-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1983/kia/soul/serpentine-belt-replacement",0,1,0.00%,66.0
"https://spotonauto.com/repair/1983/kia/soul/starter-replacement",0,4,0.00%,54.3
"https://spotonauto.com/repair/1983/kia/sportage/starter-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1983/mercedes/e-class/battery-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1983/mercedes/e-class/cabin-air-filter-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1983/mercedes/e-class/starter-replacement",0,2,0.00%,7.5
"https://spotonauto.com/repair/1983/mercedes/gle/starter-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1983/nissan/pathfinder/starter-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1983/nissan/rogue/serpentine-belt-replacement",0,2,0.00%,38.0
"https://spotonauto.com/repair/1983/nissan/rogue/thermostat-replacement",0,5,0.00%,26.4
"https://spotonauto.com/repair/1983/nissan/sentra/starter-replacement",0,3,0.00%,40.3
"https://spotonauto.com/repair/1983/nissan/versa/spark-plug-replacement",0,1,0.00%,62.0
"https://spotonauto.com/repair/1983/subaru/crosstrek/spark-plug-replacement",0,6,0.00%,64.5
"https://spotonauto.com/repair/1983/subaru/forester/engine-air-filter-replacement",0,2,0.00%,69.5
"https://spotonauto.com/repair/1983/subaru/forester/thermostat-replacement",0,2,0.00%,55.5
"https://spotonauto.com/repair/1983/subaru/outback/starter-replacement",0,2,0.00%,45.0
"https://spotonauto.com/repair/1983/subaru/outback/water-pump-replacement",0,4,0.00%,6.5
"https://spotonauto.com/repair/1983/toyota/camry/alternator-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1983/toyota/camry/engine-air-filter-replacement",0,1,0.00%,4.0
"https://spotonauto.com/repair/1983/toyota/camry/serpentine-belt-replacement",0,1,0.00%,17.0
"https://spotonauto.com/repair/1983/toyota/camry/spark-plug-replacement",0,2,0.00%,18.5
"https://spotonauto.com/repair/1983/toyota/corolla/alternator-replacement",0,7,0.00%,49.0
"https://spotonauto.com/repair/1983/toyota/corolla/battery-replacement",0,1,0.00%,94.0
"https://spotonauto.com/repair/1983/toyota/corolla/spark-plug-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1983/toyota/highlander/starter-replacement",0,5,0.00%,7.6
"https://spotonauto.com/repair/1983/toyota/prius/brake-rotor-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1983/toyota/prius/starter-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1983/toyota/prius/water-pump-replacement",0,1,0.00%,34.0
"https://spotonauto.com/repair/1983/toyota/rav4/alternator-replacement",0,2,0.00%,44.0
"https://spotonauto.com/repair/1983/toyota/rav4/brake-rotor-replacement",0,1,0.00%,50.0
"https://spotonauto.com/repair/1983/toyota/rav4/serpentine-belt-replacement",0,1,0.00%,40.0
"https://spotonauto.com/repair/1983/toyota/sienna/serpentine-belt-replacement",0,1,0.00%,31.0
"https://spotonauto.com/repair/1983/toyota/tundra/starter-replacement",0,1,0.00%,44.0
"https://spotonauto.com/repair/1984/bmw/3-series/battery-replacement",0,1,0.00%,135.0
"https://spotonauto.com/repair/1984/bmw/3-series/spark-plug-replacement",0,3,0.00%,3.7
"https://spotonauto.com/repair/1984/bmw/3-series/starter-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1984/bmw/3-series/water-pump-replacement",0,4,0.00%,5.8
"https://spotonauto.com/repair/1984/bmw/x5/alternator-replacement",0,3,0.00%,28.7
"https://spotonauto.com/repair/1984/bmw/x5/headlight-bulb-replacement",0,2,0.00%,63.0
"https://spotonauto.com/repair/1984/chevrolet/equinox/starter-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1984/chevrolet/impala/headlight-bulb-replacement",0,3,0.00%,2.0
"https://spotonauto.com/repair/1984/chevrolet/impala/radiator-replacement",0,2,0.00%,4.0
"https://spotonauto.com/repair/1984/chevrolet/impala/thermostat-replacement",0,1,0.00%,13.0
"https://spotonauto.com/repair/1984/chevrolet/malibu/oil-change",0,1,0.00%,6.0
"https://spotonauto.com/repair/1984/chevrolet/malibu/thermostat-replacement",0,1,0.00%,94.0
"https://spotonauto.com/repair/1984/chevrolet/silverado/alternator-replacement",0,5,0.00%,5.4
"https://spotonauto.com/repair/1984/chevrolet/silverado/serpentine-belt-replacement",0,4,0.00%,7.5
"https://spotonauto.com/repair/1984/chevrolet/silverado/thermostat-replacement",0,1,0.00%,8.0
"https://spotonauto.com/repair/1984/chevrolet/silverado/water-pump-replacement",0,6,0.00%,4.7
"https://spotonauto.com/repair/1984/chevrolet/suburban/starter-replacement",0,3,0.00%,2.7
"https://spotonauto.com/repair/1984/chevrolet/suburban/water-pump-replacement",0,1,0.00%,17.0
"https://spotonauto.com/repair/1984/chevrolet/tahoe/alternator-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1984/chevrolet/tahoe/brake-pad-replacement",0,1,0.00%,12.0
"https://spotonauto.com/repair/1984/chevrolet/tahoe/starter-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1984/chevrolet/tahoe/water-pump-replacement",0,1,0.00%,2.0
"https://spotonauto.com/repair/1984/ford/edge/starter-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1984/ford/explorer/engine-air-filter-replacement",0,1,0.00%,76.0
"https://spotonauto.com/repair/1984/ford/f-150/alternator-replacement",0,6,0.00%,8.0
"https://spotonauto.com/repair/1984/ford/f-150/brake-pad-replacement",0,4,0.00%,7.0
"https://spotonauto.com/repair/1984/ford/f-150/brake-rotor-replacement",0,3,0.00%,10.3
"https://spotonauto.com/repair/1984/ford/f-150/headlight-bulb-replacement",0,4,0.00%,5.8
"https://spotonauto.com/repair/1984/ford/f-150/radiator-replacement",0,2,0.00%,5.5
"https://spotonauto.com/repair/1984/ford/f-150/serpentine-belt-replacement",0,6,0.00%,7.7
"https://spotonauto.com/repair/1984/ford/f-150/spark-plug-replacement",0,2,0.00%,5.0
"https://spotonauto.com/repair/1984/ford/f-150/starter-replacement",0,13,0.00%,7.2
"https://spotonauto.com/repair/1984/ford/f-150/thermostat-replacement",0,5,0.00%,7.2
"https://spotonauto.com/repair/1984/ford/focus/starter-replacement",0,2,0.00%,8.0
"https://spotonauto.com/repair/1984/ford/mustang/alternator-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1984/ford/mustang/battery-replacement",0,1,0.00%,67.0
"https://spotonauto.com/repair/1984/ford/mustang/cabin-air-filter-replacement",0,1,0.00%,4.0
"https://spotonauto.com/repair/1984/ford/mustang/serpentine-belt-replacement",0,2,0.00%,8.5
"https://spotonauto.com/repair/1984/ford/mustang/spark-plug-replacement",0,1,0.00%,12.0
"https://spotonauto.com/repair/1984/ford/mustang/starter-replacement",0,5,0.00%,6.4
"https://spotonauto.com/repair/1984/ford/mustang/water-pump-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1984/honda/accord/brake-pad-replacement",0,1,0.00%,4.0
"https://spotonauto.com/repair/1984/honda/accord/brake-rotor-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1984/honda/accord/engine-air-filter-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1984/honda/accord/oil-change",0,1,0.00%,2.0
"https://spotonauto.com/repair/1984/honda/civic/battery-replacement",0,2,0.00%,14.5
"https://spotonauto.com/repair/1984/honda/civic/brake-pad-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1984/honda/civic/brake-rotor-replacement",0,1,0.00%,50.0
"https://spotonauto.com/repair/1984/honda/civic/engine-air-filter-replacement",0,1,0.00%,2.0
"https://spotonauto.com/repair/1984/honda/civic/headlight-bulb-replacement",0,1,0.00%,1.0
"https://spotonauto.com/repair/1984/honda/civic/spark-plug-replacement",0,3,0.00%,10.3
"https://spotonauto.com/repair/1984/honda/cr-v/radiator-replacement",0,1,0.00%,66.0
"https://spotonauto.com/repair/1984/honda/fit/headlight-bulb-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1984/honda/odyssey/starter-replacement",0,3,0.00%,56.0
"https://spotonauto.com/repair/1984/honda/odyssey/water-pump-replacement",0,2,0.00%,30.0
"https://spotonauto.com/repair/1984/honda/pilot/alternator-replacement",0,3,0.00%,36.0
"https://spotonauto.com/repair/1984/hyundai/elantra/alternator-replacement",0,1,0.00%,8.0
"https://spotonauto.com/repair/1984/hyundai/santa-fe/alternator-replacement",0,2,0.00%,10.0
"https://spotonauto.com/repair/1984/hyundai/sonata/starter-replacement",0,2,0.00%,50.5
"https://spotonauto.com/repair/1984/hyundai/tucson/headlight-bulb-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1984/hyundai/tucson/serpentine-belt-replacement",0,1,0.00%,44.0
"https://spotonauto.com/repair/1984/hyundai/tucson/spark-plug-replacement",0,1,0.00%,12.0
"https://spotonauto.com/repair/1984/jeep/cherokee/serpentine-belt-replacement",0,1,0.00%,12.0
"https://spotonauto.com/repair/1984/jeep/cherokee/water-pump-replacement",0,1,0.00%,3.0
"https://spotonauto.com/repair/1984/jeep/grand-cherokee/battery-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1984/jeep/grand-cherokee/serpentine-belt-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1984/jeep/wrangler/oil-change",0,2,0.00%,7.0
"https://spotonauto.com/repair/1984/jeep/wrangler/spark-plug-replacement",0,3,0.00%,8.0
"https://spotonauto.com/repair/1984/kia/optima/water-pump-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1984/kia/soul/headlight-bulb-replacement",0,1,0.00%,8.0
"https://spotonauto.com/repair/1984/kia/soul/serpentine-belt-replacement",0,1,0.00%,98.0
"https://spotonauto.com/repair/1984/mercedes/c-class/battery-replacement",0,1,0.00%,31.0
"https://spotonauto.com/repair/1984/mercedes/e-class/engine-air-filter-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1984/mercedes/e-class/starter-replacement",0,1,0.00%,3.0
"https://spotonauto.com/repair/1984/mercedes/glc/thermostat-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1984/nissan/altima/serpentine-belt-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1984/nissan/pathfinder/headlight-bulb-replacement",0,1,0.00%,74.0
"https://spotonauto.com/repair/1984/nissan/pathfinder/water-pump-replacement",0,5,0.00%,82.8
"https://spotonauto.com/repair/1984/nissan/rogue/starter-replacement",0,1,0.00%,12.0
"https://spotonauto.com/repair/1984/nissan/rogue/thermostat-replacement",0,1,0.00%,8.0
"https://spotonauto.com/repair/1984/nissan/sentra/brake-pad-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1984/nissan/sentra/headlight-bulb-replacement",0,1,0.00%,83.0
"https://spotonauto.com/repair/1984/nissan/versa/alternator-replacement",0,3,0.00%,10.7
"https://spotonauto.com/repair/1984/nissan/versa/starter-replacement",0,2,0.00%,53.0
"https://spotonauto.com/repair/1984/nissan/versa/thermostat-replacement",0,1,0.00%,48.0
"https://spotonauto.com/repair/1984/subaru/crosstrek/engine-air-filter-replacement",0,2,0.00%,2.0
"https://spotonauto.com/repair/1984/toyota/camry/brake-pad-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1984/toyota/camry/thermostat-replacement",0,1,0.00%,12.0
"https://spotonauto.com/repair/1984/toyota/corolla/alternator-replacement",0,2,0.00%,7.0
"https://spotonauto.com/repair/1984/toyota/corolla/battery-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1984/toyota/corolla/brake-pad-replacement",0,2,0.00%,7.5
"https://spotonauto.com/repair/1984/toyota/corolla/brake-rotor-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1984/toyota/corolla/engine-air-filter-replacement",0,3,0.00%,4.3
"https://spotonauto.com/repair/1984/toyota/corolla/oil-change",0,1,0.00%,4.0
"https://spotonauto.com/repair/1984/toyota/corolla/spark-plug-replacement",0,4,0.00%,4.8
"https://spotonauto.com/repair/1984/toyota/corolla/thermostat-replacement",0,3,0.00%,27.0
"https://spotonauto.com/repair/1984/toyota/corolla/water-pump-replacement",0,3,0.00%,58.3
"https://spotonauto.com/repair/1984/toyota/highlander/alternator-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1984/toyota/highlander/brake-rotor-replacement",0,4,0.00%,10.5
"https://spotonauto.com/repair/1984/toyota/highlander/serpentine-belt-replacement",0,1,0.00%,74.0
"https://spotonauto.com/repair/1984/toyota/highlander/starter-replacement",0,1,0.00%,39.0
"https://spotonauto.com/repair/1984/toyota/rav4/starter-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1984/toyota/rav4/thermostat-replacement",0,1,0.00%,39.0
"https://spotonauto.com/repair/1984/toyota/sienna/alternator-replacement",0,1,0.00%,46.0
"https://spotonauto.com/repair/1984/toyota/sienna/battery-replacement",0,2,0.00%,79.5
"https://spotonauto.com/repair/1984/toyota/sienna/starter-replacement",0,3,0.00%,8.3
"https://spotonauto.com/repair/1984/toyota/tacoma/brake-rotor-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1984/toyota/tacoma/spark-plug-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1984/toyota/tacoma/water-pump-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1984/toyota/tundra/alternator-replacement",0,4,0.00%,10.8
"https://spotonauto.com/repair/1984/toyota/tundra/spark-plug-replacement",0,1,0.00%,2.0
"https://spotonauto.com/repair/1985/bmw/3-series/spark-plug-replacement",0,5,0.00%,6.6
"https://spotonauto.com/repair/1985/bmw/3-series/thermostat-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1985/bmw/x3/engine-air-filter-replacement",0,1,0.00%,72.0
"https://spotonauto.com/repair/1985/bmw/x5/battery-replacement",0,4,0.00%,57.8
"https://spotonauto.com/repair/1985/bmw/x5/brake-rotor-replacement",0,1,0.00%,3.0
"https://spotonauto.com/repair/1985/bmw/x5/cabin-air-filter-replacement",0,2,0.00%,60.5
"https://spotonauto.com/repair/1985/bmw/x5/starter-replacement",0,2,0.00%,26.5
"https://spotonauto.com/repair/1985/chevrolet/equinox/starter-replacement",0,2,0.00%,9.0
"https://spotonauto.com/repair/1985/chevrolet/impala/headlight-bulb-replacement",0,3,0.00%,16.0
"https://spotonauto.com/repair/1985/chevrolet/impala/radiator-replacement",0,7,0.00%,11.6
"https://spotonauto.com/repair/1985/chevrolet/impala/serpentine-belt-replacement",0,3,0.00%,8.0
"https://spotonauto.com/repair/1985/chevrolet/silverado/alternator-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1985/chevrolet/silverado/battery-replacement",0,1,0.00%,4.0
"https://spotonauto.com/repair/1985/chevrolet/silverado/brake-pad-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1985/chevrolet/silverado/engine-air-filter-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1985/chevrolet/silverado/headlight-bulb-replacement",0,1,0.00%,2.0
"https://spotonauto.com/repair/1985/chevrolet/silverado/oil-change",0,2,0.00%,4.0
"https://spotonauto.com/repair/1985/chevrolet/silverado/starter-replacement",0,2,0.00%,7.5
"https://spotonauto.com/repair/1985/chevrolet/suburban/headlight-bulb-replacement",0,1,0.00%,12.0
"https://spotonauto.com/repair/1985/chevrolet/suburban/serpentine-belt-replacement",0,1,0.00%,2.0
"https://spotonauto.com/repair/1985/chevrolet/suburban/thermostat-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1985/chevrolet/tahoe/thermostat-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1985/ford/edge/thermostat-replacement",0,1,0.00%,78.0
"https://spotonauto.com/repair/1985/ford/escape/cabin-air-filter-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1985/ford/escape/thermostat-replacement",0,1,0.00%,77.0
"https://spotonauto.com/repair/1985/ford/explorer/battery-replacement",0,1,0.00%,4.0
"https://spotonauto.com/repair/1985/ford/explorer/radiator-replacement",0,3,0.00%,2.0
"https://spotonauto.com/repair/1985/ford/f-150/battery-replacement",0,2,0.00%,3.5
"https://spotonauto.com/repair/1985/ford/f-150/brake-pad-replacement",0,15,0.00%,7.2
"https://spotonauto.com/repair/1985/ford/f-150/brake-rotor-replacement",0,5,0.00%,10.2
"https://spotonauto.com/repair/1985/ford/f-150/headlight-bulb-replacement",0,4,0.00%,7.8
"https://spotonauto.com/repair/1985/ford/f-150/serpentine-belt-replacement",0,10,0.00%,5.0
"https://spotonauto.com/repair/1985/ford/f-150/starter-replacement",0,9,0.00%,7.6
"https://spotonauto.com/repair/1985/ford/f-150/thermostat-replacement",0,4,0.00%,7.0
"https://spotonauto.com/repair/1985/ford/f-150/water-pump-replacement",0,10,0.00%,7.6
"https://spotonauto.com/repair/1985/ford/focus/serpentine-belt-replacement",0,1,0.00%,44.0
"https://spotonauto.com/repair/1985/ford/focus/spark-plug-replacement",0,4,0.00%,61.8
"https://spotonauto.com/repair/1985/ford/focus/starter-replacement",0,11,0.00%,18.5
"https://spotonauto.com/repair/1985/ford/fusion/starter-replacement",0,1,0.00%,95.0
"https://spotonauto.com/repair/1985/ford/mustang/battery-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1985/ford/mustang/brake-pad-replacement",0,2,0.00%,6.5
"https://spotonauto.com/repair/1985/ford/mustang/brake-rotor-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1985/ford/mustang/starter-replacement",0,1,0.00%,12.0
"https://spotonauto.com/repair/1985/ford/mustang/thermostat-replacement",0,3,0.00%,5.0
"https://spotonauto.com/repair/1985/honda/accord/brake-pad-replacement",0,1,0.00%,3.0
"https://spotonauto.com/repair/1985/honda/accord/brake-rotor-replacement",0,2,0.00%,9.5
"https://spotonauto.com/repair/1985/honda/accord/cabin-air-filter-replacement",0,3,0.00%,1.7
"https://spotonauto.com/repair/1985/honda/accord/engine-air-filter-replacement",0,5,0.00%,2.8
"https://spotonauto.com/repair/1985/honda/accord/thermostat-replacement",0,1,0.00%,1.0
"https://spotonauto.com/repair/1985/honda/civic/brake-pad-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1985/honda/civic/headlight-bulb-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1985/honda/civic/water-pump-replacement",0,1,0.00%,35.0
"https://spotonauto.com/repair/1985/honda/fit/spark-plug-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1985/honda/fit/starter-replacement",0,1,0.00%,98.0
"https://spotonauto.com/repair/1985/honda/odyssey/thermostat-replacement",0,1,0.00%,98.0
"https://spotonauto.com/repair/1985/honda/odyssey/water-pump-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1985/honda/pilot/battery-replacement",0,3,0.00%,10.0
"https://spotonauto.com/repair/1985/honda/pilot/serpentine-belt-replacement",0,2,0.00%,50.0
"https://spotonauto.com/repair/1985/hyundai/tucson/radiator-replacement",0,1,0.00%,8.0
"https://spotonauto.com/repair/1985/jeep/cherokee/alternator-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1985/jeep/cherokee/brake-pad-replacement",0,1,0.00%,133.0
"https://spotonauto.com/repair/1985/jeep/cherokee/brake-rotor-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1985/jeep/cherokee/headlight-bulb-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1985/jeep/cherokee/oil-change",0,1,0.00%,10.0
"https://spotonauto.com/repair/1985/jeep/cherokee/radiator-replacement",0,1,0.00%,4.0
"https://spotonauto.com/repair/1985/jeep/cherokee/serpentine-belt-replacement",0,2,0.00%,69.0
"https://spotonauto.com/repair/1985/jeep/cherokee/thermostat-replacement",0,3,0.00%,7.3
"https://spotonauto.com/repair/1985/jeep/grand-cherokee/alternator-replacement",0,2,0.00%,5.5
"https://spotonauto.com/repair/1985/jeep/grand-cherokee/water-pump-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1985/kia/sorento/brake-pad-replacement",0,2,0.00%,7.5
"https://spotonauto.com/repair/1985/kia/sorento/serpentine-belt-replacement",0,1,0.00%,61.0
"https://spotonauto.com/repair/1985/kia/sorento/spark-plug-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1985/kia/sorento/starter-replacement",0,3,0.00%,35.7
"https://spotonauto.com/repair/1985/kia/soul/brake-rotor-replacement",0,1,0.00%,135.0
"https://spotonauto.com/repair/1985/kia/soul/serpentine-belt-replacement",0,1,0.00%,45.0
"https://spotonauto.com/repair/1985/kia/sportage/radiator-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1985/mercedes/c-class/serpentine-belt-replacement",0,1,0.00%,27.0
"https://spotonauto.com/repair/1985/mercedes/c-class/water-pump-replacement",0,2,0.00%,15.0
"https://spotonauto.com/repair/1985/mercedes/e-class/battery-replacement",0,5,0.00%,7.6
"https://spotonauto.com/repair/1985/mercedes/e-class/thermostat-replacement",0,1,0.00%,55.0
"https://spotonauto.com/repair/1985/mercedes/glc/spark-plug-replacement",0,1,0.00%,263.0
"https://spotonauto.com/repair/1985/mercedes/glc/water-pump-replacement",0,1,0.00%,12.0
"https://spotonauto.com/repair/1985/mercedes/gle/alternator-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1985/mercedes/gle/battery-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1985/mercedes/gle/thermostat-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1985/nissan/altima/battery-replacement",0,2,0.00%,16.5
"https://spotonauto.com/repair/1985/nissan/altima/thermostat-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1985/nissan/rogue/thermostat-replacement",0,3,0.00%,25.0
"https://spotonauto.com/repair/1985/nissan/sentra/starter-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1985/nissan/sentra/thermostat-replacement",0,1,0.00%,57.0
"https://spotonauto.com/repair/1985/subaru/forester/serpentine-belt-replacement",0,2,0.00%,89.5
"https://spotonauto.com/repair/1985/subaru/forester/water-pump-replacement",0,2,0.00%,32.5
"https://spotonauto.com/repair/1985/subaru/outback/alternator-replacement",0,7,0.00%,16.6
"https://spotonauto.com/repair/1985/subaru/outback/starter-replacement",0,1,0.00%,86.0
"https://spotonauto.com/repair/1985/toyota/camry/oil-change",0,7,0.00%,4.6
"https://spotonauto.com/repair/1985/toyota/corolla/alternator-replacement",0,2,0.00%,4.0
"https://spotonauto.com/repair/1985/toyota/corolla/brake-pad-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1985/toyota/corolla/cabin-air-filter-replacement",0,1,0.00%,2.0
"https://spotonauto.com/repair/1985/toyota/corolla/radiator-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1985/toyota/highlander/water-pump-replacement",0,2,0.00%,38.0
"https://spotonauto.com/repair/1985/toyota/prius/brake-pad-replacement",0,1,0.00%,174.0
"https://spotonauto.com/repair/1985/toyota/sienna/oil-change",0,1,0.00%,2.0
"https://spotonauto.com/repair/1985/toyota/sienna/starter-replacement",0,1,0.00%,9.0
"https://spotonauto.com/repair/1985/toyota/tacoma/radiator-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1985/toyota/tundra/radiator-replacement",0,4,0.00%,29.3
"https://spotonauto.com/repair/1985/toyota/tundra/thermostat-replacement",0,3,0.00%,37.7
"https://spotonauto.com/repair/1986/bmw/3-series/serpentine-belt-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1986/bmw/5-series/alternator-replacement",0,1,0.00%,7.0
"https://spotonauto.com/repair/1986/bmw/5-series/battery-replacement",0,1,0.00%,11.0
"https://spotonauto.com/repair/1986/bmw/5-series/spark-plug-replacement",0,1,0.00%,5.0
"https://spotonauto.com/repair/1986/bmw/5-series/starter-replacement",0,1,0.00%,6.0
"https://spotonauto.com/repair/1986/bmw/x3/cabin-air-filter-replacement",0,1,0.00%,70.0
"https://spotonauto.com/repair/1986/bmw/x3/oil-change",0,14,0.00%,89.5
"https://spotonauto.com/repair/1986/bmw/x3/serpentine-belt-replacement",0,1,0.00%,10.0
"https://spotonauto.com/repair/1986/chevrolet/equinox/radiator-replacement",0,1,0.00%,8.0
"https://spotonauto.com/repair/1986/chevrolet/equinox/thermostat-replacement",0,1,0.00%,8.0
"https://spotonauto.com/repair/1986/chevrolet/impala/water-pump-replacement",0,1,0.00%,49.0
